x,y,z,vx,vy,vz
2668.100098,2668.100098,2668.100098,0.999993,0.999993,0.999993
2669.100098,2669.100098,2669.100098,0.999993,0.999993,0.999993
2670.100098,2670.100098,2670.100098,0.999993,0.999993,0.999993
2671.100098,2671.100098,2671.100098,0.999993,0.999993,0.999993
2672.100098,2672.100098,2672.100098,0.999993,0.999993,0.999993
2673.100098,2673.100098,2673.100098,0.999993,0.999993,0.999993
2674.100098,2674.100098,2674.100098,0.999993,0.999993,0.999993
2675.100098,2675.100098,2675.100098,0.999993,0.999993,0.999993
2676.100098,2676.100098,2676.100098,0.999993,0.999993,0.999993
2677.100098,2677.100098,2677.100098,0.999993,0.999993,0.999993
2678.100098,2678.100098,2678.100098,0.999993,0.999993,0.999993
2679.100098,2679.100098,2679.100098,0.999993,0.999993,0.999993
2680.100098,2680.100098,2680.100098,0.999993,0.999993,0.999993
2681.100098,2681.100098,2681.100098,0.999993,0.999993,0.999993
2682.100098,2682.100098,2682.100098,0.999993,0.999993,0.999993
2683.100098,2683.100098,2683.100098,0.999993,0.999993,0.999993
2684.100098,2684.100098,2684.100098,0.999993,0.999993,0.999993
2685.100098,2685.100098,2685.100098,0.999993,0.999993,0.999993
2686.100098,2686.100098,2686.100098,0.999993,0.999993,0.999993
2687.100098,2687.100098,2687.100098,0.999993,0.999993,0.999993
2688.100098,2688.100098,2688.100098,0.999993,0.999993,0.999993
2689.100098,2689.100098,2689.100098,0.999993,0.999993,0.999993
2690.100098,2690.100098,2690.100098,0.999993,0.999993,0.999993
2691.100098,2691.100098,2691.100098,0.999993,0.999993,0.999993
2692.100098,2692.100098,2692.100098,0.999993,0.999993,0.999993
2693.100098,2693.100098,2693.100098,0.999993,0.999993,0.999993
2694.100098,2694.100098,2694.100098,0.999993,0.999993,0.999993
2695.100098,2695.100098,2695.100098,0.999993,0.999993,0.999993
2696.100098,2696.100098,2696.100098,0.999993,0.999993,0.999993
2697.100098,2697.100098,2697.100098,0.999993,0.999993,0.999993
2698.100098,2698.100098,2698.100098,0.999993,0.999993,0.999993
2699.100098,2699.100098,2699.100098,0.999993,0.999993,0.999993
2700.100098,2700.100098,2700.100098,0.999993,0.999993,0.999993
2701.100098,2701.100098,2701.100098,0.999993,0.999993,0.999993
2702.100098,2702.100098,2702.100098,0.999993,0.999993,0.999993
2703.100098,2703.100098,2703.100098,0.999993,0.999993,0.999993
2704.100098,2704.100098,2704.100098,0.999993,0.999993,0.999993
2705.100098,2705.100098,2705.100098,0.999993,0.999993,0.999993
2706.100098,2706.100098,2706.100098,0.999993,0.999993,0.999993
2707.100098,2707.100098,2707.100098,0.999993,0.999993,0.999993
2708.100098,2708.100098,2708.100098,0.999993,0.999993,0.999993
2709.100098,2709.100098,2709.100098,0.999993,0.999993,0.999993
2710.100098,2710.100098,2710.100098,0.999993,0.999993,0.999993
2711.100098,2711.100098,2711.100098,0.999993,0.999993,0.999993
2712.100098,2712.100098,2712.100098,0.999993,0.999993,0.999993
2713.100098,2713.100098,2713.100098,0.999993,0.999993,0.999993
2714.100098,2714.100098,2714.100098,0.999993,0.999993,0.999993
2715.100098,2715.100098,2715.100098,0.999993,0.999993,0.999993
2716.100098,2716.100098,2716.100098,0.999993,0.999993,0.999993
2717.100098,2717.100098,2717.100098,0.999993,0.999993,0.999993
2718.100098,2718.100098,2718.100098,0.999993,0.999993,0.999993
2719.100098,2719.100098,2719.100098,0.999993,0.999993,0.999993
2720.100098,2720.100098,2720.100098,0.999993,0.999993,0.999993
2721.100098,2721.100098,2721.100098,0.999993,0.999993,0.999993
2722.100098,2722.100098,2722.100098,0.999993,0.999993,0.999993
2723.100098,2723.100098,2723.100098,0.999993,0.999993,0.999993
2724.100098,2724.100098,2724.100098,0.999993,0.999993,0.999993
2725.100098,2725.100098,2725.100098,0.999993,0.999993,0.999993
2726.100098,2726.100098,2726.100098,0.999993,0.999993,0.999993
2727.100098,2727.100098,2727.100098,0.999993,0.999993,0.999993
2728.100098,2728.100098,2728.100098,0.999993,0.999993,0.999993
2729.100098,2729.100098,2729.100098,0.999993,0.999993,0.999993
2730.100098,2730.100098,2730.100098,0.999993,0.999993,0.999993
2731.100098,2731.100098,2731.100098,0.999993,0.999993,0.999993
2732.100098,2732.100098,2732.100098,0.999993,0.999993,0.999993
2733.100098,2733.100098,2733.100098,0.999993,0.999993,0.999993
2734.100098,2734.100098,2734.100098,0.999993,0.999993,0.999993
2735.100098,2735.100098,2735.100098,0.999993,0.999993,0.999993
2736.100098,2736.100098,2736.100098,0.999993,0.999993,0.999993
2737.100098,2737.100098,2737.100098,0.999993,0.999993,0.999993
2738.100098,2738.100098,2738.100098,0.999993,0.999993,0.999993
2739.100098,2739.100098,2739.100098,0.999993,0.999993,0.999993
2740.100098,2740.100098,2740.100098,0.999993,0.999993,0.999993
2741.100098,2741.100098,2741.100098,0.999993,0.999993,0.999993
2742.100098,2742.100098,2742.100098,0.999993,0.999993,0.999993
2743.100098,2743.100098,2743.100098,0.999993,0.999993,0.999993
2744.100098,2744.100098,2744.100098,0.999993,0.999993,0.999993
2745.100098,2745.100098,2745.100098,0.999993,0.999993,0.999993
2746.100098,2746.100098,2746.100098,0.999993,0.999993,0.999993
2747.100098,2747.100098,2747.100098,0.999993,0.999993,0.999993
2748.100098,2748.100098,2748.100098,0.999993,0.999993,0.999993
2749.100098,2749.100098,2749.100098,0.999993,0.999993,0.999993
2750.100098,2750.100098,2750.100098,0.999993,0.999993,0.999993
2751.100098,2751.100098,2751.100098,0.999993,0.999993,0.999993
2752.100098,2752.100098,2752.100098,0.999993,0.999993,0.999993
2753.100098,2753.100098,2753.100098,0.999993,0.999993,0.999993
2754.100098,2754.100098,2754.100098,0.999993,0.999993,0.999993
2755.100098,2755.100098,2755.100098,0.999993,0.999993,0.999993
2756.100098,2756.100098,2756.100098,0.999993,0.999993,0.999993
2757.100098,2757.100098,2757.100098,0.999993,0.999993,0.999993
2758.100098,2758.100098,2758.100098,0.999993,0.999993,0.999993
2759.100098,2759.100098,2759.100098,0.999993,0.999993,0.999993
2760.100098,2760.100098,2760.100098,0.999993,0.999993,0.999993
2761.100098,2761.100098,2761.100098,0.999992,0.999992,0.999992
2762.100098,2762.100098,2762.100098,0.999992,0.999992,0.999992
2763.100098,2763.100098,2763.100098,0.999992,0.999992,0.999992
2764.100098,2764.100098,2764.100098,0.999992,0.999992,0.999992
2765.100098,2765.100098,2765.100098,0.999992,0.999992,0.999992
2766.100098,2766.100098,2766.100098,0.999992,0.999992,0.999992
2767.100098,2767.100098,2767.100098,0.999992,0.999992,0.999992
2768.100098,2768.100098,2768.100098,0.999992,0.999992,0.999992
2769.100098,2769.100098,2769.100098,0.999992,0.999992,0.999992
2770.100098,2770.100098,2770.100098,0.999992,0.999992,0.999992
2771.100098,2771.100098,2771.100098,0.999992,0.999992,0.999992
2772.100098,2772.100098,2772.100098,0.999992,0.999992,0.999992
2773.100098,2773.100098,2773.100098,0.999992,0.999992,0.999992
2774.100098,2774.100098,2774.100098,0.999992,0.999992,0.999992
2775.100098,2775.100098,2775.100098,0.999992,0.999992,0.999992
2776.100098,2776.100098,2776.100098,0.999992,0.999992,0.999992
2777.100098,2777.100098,2777.100098,0.999992,0.999992,0.999992
2778.100098,2778.100098,2778.100098,0.999992,0.999992,0.999992
2779.100098,2779.100098,2779.100098,0.999992,0.999992,0.999992
2780.100098,2780.100098,2780.100098,0.999992,0.999992,0.999992
2781.100098,2781.100098,2781.100098,0.999992,0.999992,0.999992
2782.100098,2782.100098,2782.100098,0.999992,0.999992,0.999992
2783.100098,2783.100098,2783.100098,0.999992,0.999992,0.999992
2784.100098,2784.100098,2784.100098,0.999992,0.999992,0.999992
2785.100098,2785.100098,2785.100098,0.999992,0.999992,0.999992
2786.100098,2786.100098,2786.100098,0.999992,0.999992,0.999992
2787.100098,2787.100098,2787.100098,0.999992,0.999992,0.999992
2788.100098,2788.100098,2788.100098,0.999992,0.999992,0.999992
2789.100098,2789.100098,2789.100098,0.999992,0.999992,0.999992
2790.100098,2790.100098,2790.100098,0.999992,0.999992,0.999992
2791.100098,2791.100098,2791.100098,0.999992,0.999992,0.999992
2792.100098,2792.100098,2792.100098,0.999992,0.999992,0.999992
2793.100098,2793.100098,2793.100098,0.999992,0.999992,0.999992
2794.100098,2794.100098,2794.100098,0.999992,0.999992,0.999992
2795.100098,2795.100098,2795.100098,0.999992,0.999992,0.999992
2796.100098,2796.100098,2796.100098,0.999992,0.999992,0.999992
2797.100098,2797.100098,2797.100098,0.999992,0.999992,0.999992
2798.100098,2798.100098,2798.100098,0.999992,0.999992,0.999992
2799.100098,2799.100098,2799.100098,0.999992,0.999992,0.999992
2800.100098,2800.100098,2800.100098,0.999992,0.999992,0.999992
2801.100098,2801.100098,2801.100098,0.999992,0.999992,0.999992
2802.100098,2802.100098,2802.100098,0.999992,0.999992,0.999992
2803.100098,2803.100098,2803.100098,0.999992,0.999992,0.999992
2804.100098,2804.100098,2804.100098,0.999992,0.999992,0.999992
2805.100098,2805.100098,2805.100098,0.999992,0.999992,0.999992
2806.100098,2806.100098,2806.100098,0.999992,0.999992,0.999992
2807.100098,2807.100098,2807.100098,0.999992,0.999992,0.999992
2808.100098,2808.100098,2808.100098,0.999992,0.999992,0.999992
2809.100098,2809.100098,2809.100098,0.999992,0.999992,0.999992
2810.100098,2810.100098,2810.100098,0.999992,0.999992,0.999992
2811.100098,2811.100098,2811.100098,0.999992,0.999992,0.999992
2812.100098,2812.100098,2812.100098,0.999992,0.999992,0.999992
2813.100098,2813.100098,2813.100098,0.999992,0.999992,0.999992
2814.100098,2814.100098,2814.100098,0.999992,0.999992,0.999992
2815.100098,2815.100098,2815.100098,0.999992,0.999992,0.999992
2816.100098,2816.100098,2816.100098,0.999992,0.999992,0.999992
2817.100098,2817.100098,2817.100098,0.999992,0.999992,0.999992
2818.100098,2818.100098,2818.100098,0.999992,0.999992,0.999992
2819.100098,2819.100098,2819.100098,0.999992,0.999992,0.999992
2820.100098,2820.100098,2820.100098,0.999992,0.999992,0.999992
2821.100098,2821.100098,2821.100098,0.999992,0.999992,0.999992
2822.100098,2822.100098,2822.100098,0.999992,0.999992,0.999992
2823.100098,2823.100098,2823.100098,0.999992,0.999992,0.999992
2824.100098,2824.100098,2824.100098,0.999992,0.999992,0.999992
2825.100098,2825.100098,2825.100098,0.999992,0.999992,0.999992
2826.100098,2826.100098,2826.100098,0.999992,0.999992,0.999992
2827.100098,2827.100098,2827.100098,0.999992,0.999992,0.999992
2828.100098,2828.100098,2828.100098,0.999992,0.999992,0.999992
2829.100098,2829.100098,2829.100098,0.999992,0.999992,0.999992
2830.100098,2830.100098,2830.100098,0.999992,0.999992,0.999992
2831.100098,2831.100098,2831.100098,0.999992,0.999992,0.999992
2832.100098,2832.100098,2832.100098,0.999992,0.999992,0.999992
2833.100098,2833.100098,2833.100098,0.999992,0.999992,0.999992
2834.100098,2834.100098,2834.100098,0.999992,0.999992,0.999992
2835.100098,2835.100098,2835.100098,0.999992,0.999992,0.999992
2836.100098,2836.100098,2836.100098,0.999992,0.999992,0.999992
2837.100098,2837.100098,2837.100098,0.999992,0.999992,0.999992
2838.100098,2838.100098,2838.100098,0.999992,0.999992,0.999992
2839.100098,2839.100098,2839.100098,0.999992,0.999992,0.999992
2840.100098,2840.100098,2840.100098,0.999992,0.999992,0.999992
2841.100098,2841.100098,2841.100098,0.999992,0.999992,0.999992
2842.100098,2842.100098,2842.100098,0.999992,0.999992,0.999992
2843.100098,2843.100098,2843.100098,0.999992,0.999992,0.999992
2844.100098,2844.100098,2844.100098,0.999992,0.999992,0.999992
2845.100098,2845.100098,2845.100098,0.999992,0.999992,0.999992
2846.100098,2846.100098,2846.100098,0.999992,0.999992,0.999992
2847.100098,2847.100098,2847.100098,0.999991,0.999991,0.999991
2848.100098,2848.100098,2848.100098,0.999991,0.999991,0.999991
2849.100098,2849.100098,2849.100098,0.999991,0.999991,0.999991
2850.100098,2850.100098,2850.100098,0.999991,0.999991,0.999991
2851.100098,2851.100098,2851.100098,0.999991,0.999991,0.999991
2852.100098,2852.100098,2852.100098,0.999991,0.999991,0.999991
2853.100098,2853.100098,2853.100098,0.999991,0.999991,0.999991
2854.100098,2854.100098,2854.100098,0.999991,0.999991,0.999991
2855.100098,2855.100098,2855.100098,0.999991,0.999991,0.999991
2856.100098,2856.100098,2856.100098,0.999991,0.999991,0.999991
2857.100098,2857.100098,2857.100098,0.999991,0.999991,0.999991
2858.100098,2858.100098,2858.100098,0.999991,0.999991,0.999991
2859.100098,2859.100098,2859.100098,0.999991,0.999991,0.999991
2860.100098,2860.100098,2860.100098,0.999991,0.999991,0.999991
2861.100098,2861.100098,2861.100098,0.999991,0.999991,0.999991
2862.100098,2862.100098,2862.100098,0.999991,0.999991,0.999991
2863.100098,2863.100098,2863.100098,0.999991,0.999991,0.999991
2864.100098,2864.100098,2864.100098,0.999991,0.999991,0.999991
2865.100098,2865.100098,2865.100098,0.999991,0.999991,0.999991
2866.100098,2866.100098,2866.100098,0.999991,0.999991,0.999991
2867.100098,2867.100098,2867.100098,0.999991,0.999991,0.999991
2868.100098,2868.100098,2868.100098,0.999991,0.999991,0.999991
2869.100098,2869.100098,2869.100098,0.999991,0.999991,0.999991
2870.100098,2870.100098,2870.100098,0.999991,0.999991,0.999991
2871.100098,2871.100098,2871.100098,0.999991,0.999991,0.999991
2872.100098,2872.100098,2872.100098,0.999991,0.999991,0.999991
2873.100098,2873.100098,2873.100098,0.999991,0.999991,0.999991
2874.100098,2874.100098,2874.100098,0.999991,0.999991,0.999991
2875.100098,2875.100098,2875.100098,0.999991,0.999991,0.999991
2876.100098,2876.100098,2876.100098,0.999991,0.999991,0.999991
2877.100098,2877.100098,2877.100098,0.999991,0.999991,0.999991
2878.100098,2878.100098,2878.100098,0.999991,0.999991,0.999991
2879.100098,2879.100098,2879.100098,0.999991,0.999991,0.999991
2880.100098,2880.100098,2880.100098,0.999991,0.999991,0.999991
2881.100098,2881.100098,2881.100098,0.999991,0.999991,0.999991
2882.100098,2882.100098,2882.100098,0.999991,0.999991,0.999991
2883.100098,2883.100098,2883.100098,0.999991,0.999991,0.999991
2884.100098,2884.100098,2884.100098,0.999991,0.999991,0.999991
2885.100098,2885.100098,2885.100098,0.999991,0.999991,0.999991
2886.100098,2886.100098,2886.100098,0.999990,0.999990,0.999990
2887.100098,2887.100098,2887.100098,0.999990,0.999990,0.999990
2888.100098,2888.100098,2888.100098,0.999990,0.999990,0.999990
2889.100098,2889.100098,2889.100098,0.999990,0.999990,0.999990
2890.100098,2890.100098,2890.100098,0.999990,0.999990,0.999990
2891.100098,2891.100098,2891.100098,0.999990,0.999990,0.999990
2892.100098,2892.100098,2892.100098,0.999990,0.999990,0.999990
2893.100098,2893.100098,2893.100098,0.999990,0.999990,0.999990
2894.100098,2894.100098,2894.100098,0.999990,0.999990,0.999990
2895.100098,2895.100098,2895.100098,0.999990,0.999990,0.999990
2896.100098,2896.100098,2896.100098,0.999990,0.999990,0.999990
2897.100098,2897.100098,2897.100098,0.999990,0.999990,0.999990
2898.100098,2898.100098,2898.100098,0.999990,0.999990,0.999990
2899.100098,2899.100098,2899.100098,0.999990,0.999990,0.999990
2900.100098,2900.100098,2900.100098,0.999990,0.999990,0.999990
2901.100098,2901.100098,2901.100098,0.999990,0.999990,0.999990
2902.100098,2902.100098,2902.100098,0.999990,0.999990,0.999990
2903.100098,2903.100098,2903.100098,0.999990,0.999990,0.999990
2904.100098,2904.100098,2904.100098,0.999990,0.999990,0.999990
2905.100098,2905.100098,2905.100098,0.999990,0.999990,0.999990
2906.100098,2906.100098,2906.100098,0.999990,0.999990,0.999990
2907.100098,2907.100098,2907.100098,0.999990,0.999990,0.999990
2908.100098,2908.100098,2908.100098,0.999990,0.999990,0.999990
2909.100098,2909.100098,2909.100098,0.999990,0.999990,0.999990
2910.100098,2910.100098,2910.100098,0.999990,0.999990,0.999990
2911.100098,2911.100098,2911.100098,0.999990,0.999990,0.999990
2912.100098,2912.100098,2912.100098,0.999990,0.999990,0.999990
2913.100098,2913.100098,2913.100098,0.999990,0.999990,0.999990
2914.100098,2914.100098,2914.100098,0.999990,0.999990,0.999990
2915.100098,2915.100098,2915.100098,0.999990,0.999990,0.999990
2916.100098,2916.100098,2916.100098,0.999990,0.999990,0.999990
2917.100098,2917.100098,2917.100098,0.999990,0.999990,0.999990
2918.100098,2918.100098,2918.100098,0.999990,0.999990,0.999990
2919.100098,2919.100098,2919.100098,0.999990,0.999990,0.999990
2920.100098,2920.100098,2920.100098,0.999990,0.999990,0.999990
2921.100098,2921.100098,2921.100098,0.999990,0.999990,0.999990
2922.100098,2922.100098,2922.100098,0.999990,0.999990,0.999990
2923.100098,2923.100098,2923.100098,0.999990,0.999990,0.999990
2924.100098,2924.100098,2924.100098,0.999990,0.999990,0.999990
2925.100098,2925.100098,2925.100098,0.999990,0.999990,0.999990
2926.100098,2926.100098,2926.100098,0.999990,0.999990,0.999990
2927.100098,2927.100098,2927.100098,0.999990,0.999990,0.999990
2928.100098,2928.100098,2928.100098,0.999990,0.999990,0.999990
2929.100098,2929.100098,2929.100098,0.999990,0.999990,0.999990
2930.100098,2930.100098,2930.100098,0.999990,0.999990,0.999990
2931.100098,2931.100098,2931.100098,0.999990,0.999990,0.999990
2932.100098,2932.100098,2932.100098,0.999990,0.999990,0.999990
2933.100098,2933.100098,2933.100098,0.999990,0.999990,0.999990
2934.100098,2934.100098,2934.100098,0.999990,0.999990,0.999990
2935.100098,2935.100098,2935.100098,0.999990,0.999990,0.999990
2936.100098,2936.100098,2936.100098,0.999990,0.999990,0.999990
2937.100098,2937.100098,2937.100098,0.999990,0.999990,0.999990
2938.100098,2938.100098,2938.100098,0.999990,0.999990,0.999990
2939.100098,2939.100098,2939.100098,0.999990,0.999990,0.999990
2940.100098,2940.100098,2940.100098,0.999990,0.999990,0.999990
2941.100098,2941.100098,2941.100098,0.999990,0.999990,0.999990
2942.100098,2942.100098,2942.100098,0.999990,0.999990,0.999990
2943.100098,2943.100098,2943.100098,0.999990,0.999990,0.999990
2944.100098,2944.100098,2944.100098,0.999990,0.999990,0.999990
2945.100098,2945.100098,2945.100098,0.999990,0.999990,0.999990
2946.100098,2946.100098,2946.100098,0.999990,0.999990,0.999990
2947.100098,2947.100098,2947.100098,0.999990,0.999990,0.999990
2948.100098,2948.100098,2948.100098,0.999990,0.999990,0.999990
2949.100098,2949.100098,2949.100098,0.999990,0.999990,0.999990
2950.100098,2950.100098,2950.100098,0.999990,0.999990,0.999990
2951.100098,2951.100098,2951.100098,0.999990,0.999990,0.999990
2952.100098,2952.100098,2952.100098,0.999990,0.999990,0.999990
2953.100098,2953.100098,2953.100098,0.999990,0.999990,0.999990
2954.100098,2954.100098,2954.100098,0.999990,0.999990,0.999990
2955.100098,2955.100098,2955.100098,0.999990,0.999990,0.999990
2956.100098,2956.100098,2956.100098,0.999990,0.999990,0.999990
2957.100098,2957.100098,2957.100098,0.999990,0.999990,0.999990
2958.100098,2958.100098,2958.100098,0.999990,0.999990,0.999990
2959.100098,2959.100098,2959.100098,0.999990,0.999990,0.999990
